area_sqft,bhk,locality,location_type,age_of_property,furnishing,latitude,longitude,price,listing_type,locality_price_idx,is_urban,is_furnished,is_semi_furnished,furnished_score,log_area,bhk_area_ratio,age_x_bhk,urban_x_area,bhk_squared,log_locality_idx,log_price,geo_cluster,cluster_price_pct,bhk_x_furnish,furnish_x_urban,monthly_yield,small_unit_flag,rental_demand_idx,effective_area
2901.0,4,Whitefield,URBAN,4,Semi-Furnished,12.822372056974997,77.50493654625483,58025.0,RENT,46424.53117960878,1,0,1,1,7.973155433444133,0.0013788348845225785,16,2901.0,16,10.745604827827153,10.968646464945019,8,0.264,4,1,20.001723543605653,0,53388.21085655009,3046.05
864.0,2,HSR Layout,URBAN,16,Furnished,13.005154162439506,77.53798101880123,24225.0,RENT,58818.781023240605,1,1,0,2,6.762729506931879,0.0023148148148148147,32,864.0,4,10.982233489272776,10.095181715576748,3,0.5588842975206612,4,2,28.038194444444443,0,76464.41533021278,950.4000000000001
855.0,3,HSR Layout,RURAL,26,Unfurnished,13.099805878961009,77.44364505767423,13383.0,RENT,58818.781023240605,0,0,0,0,6.752270376141742,0.0035087719298245615,78,0.0,9,10.982233489272776,9.50181524266666,3,0.5588842975206612,0,0,15.652631578947368,0,58818.781023240605,855.0
2228.0,3,Koramangala,RURAL,9,Semi-Furnished,13.07166277509487,77.68411291379623,46547.0,RENT,70283.37416412332,0,0,1,1,7.709308333385869,0.0013464991023339318,27,0.0,9,11.160304779466756,10.748239317227968,3,0.9054752066115702,3,0,20.891831238779176,0,80825.88028874181,2339.4
4627.0,5,Koramangala,RURAL,26,Unfurnished,12.92707337870104,77.6051141324551,56295.0,RENT,70283.37416412332,0,0,0,0,8.439880088313567,0.001080613788631943,130,0.0,25,11.160304779466756,10.938378763646385,3,0.9054752066115702,0,0,12.166630646207045,0,70283.37416412332,4627.0
4799.0,4,Bellandur,URBAN,19,Furnished,12.937188919986356,77.77726962046343,93431.0,RENT,53497.79779374558,1,1,0,2,8.476371196895983,0.0008335069806209627,76,4799.0,16,10.887414461486676,11.444989177958401,3,0.3992768595041322,8,2,19.468847676599292,0,69547.13713186925,5278.900000000001
3152.0,4,Bellandur,URBAN,25,Unfurnished,12.982230746268549,77.63670040266567,47995.0,RENT,53497.79779374558,1,0,0,0,8.056109659545061,0.0012690355329949238,100,3152.0,16,10.887414461486676,10.77887295308428,3,0.3992768595041322,0,0,15.226840101522843,0,53497.79779374558,3152.0
1335.0,2,Whitefield,URBAN,6,Semi-Furnished,12.88691461943746,77.76921286831866,27033.0,RENT,46424.53117960878,1,0,1,1,7.197435354096591,0.00149812734082397,12,1335.0,4,10.745604827827153,10.204850612043773,6,0.22072072072072071,2,1,20.24943820224719,0,53388.21085655009,1401.75
2119.0,3,Whitefield,URBAN,0,Unfurnished,12.846487469884286,77.7151512406813,44868.0,RENT,46424.53117960878,1,0,0,0,7.659171367666058,0.001415762151958471,0,2119.0,9,10.745604827827153,10.711502412115928,6,0.22072072072072071,0,0,21.174138744690893,0,46424.53117960878,2119.0
2967.0,4,Electronic City,URBAN,14,Semi-Furnished,13.0984278911921,77.51845726576057,45831.0,RENT,39802.96674081362,1,0,1,1,7.995643604287271,0.0013481631277384564,56,2967.0,16,10.591721853160731,10.732737816088413,3,0.07541322314049587,4,1,15.446916076845298,0,45773.411751935666,3115.35
2330.0,4,Indiranagar,RURAL,18,Unfurnished,13.038328241655124,77.7470337411874,33388.0,RENT,65509.15425458694,0,0,0,0,7.754052639035757,0.0017167381974248926,72,0.0,16,11.08996043639552,10.415981783402664,3,0.7252066115702479,0,0,14.32961373390558,0,65509.15425458694,2330.0
4135.0,5,Koramangala,URBAN,7,Furnished,12.98754854341043,77.42507050729392,127407.0,RENT,70283.37416412332,1,1,0,2,8.327484416188264,0.0012091898428053204,35,4135.0,25,11.160304779466756,11.755149814497226,3,0.9054752066115702,10,2,30.81185006045949,0,91368.38641336032,4548.5
3984.0,5,Indiranagar,URBAN,18,Unfurnished,12.964370287096132,77.7277998331796,91108.0,RENT,65509.15425458694,1,0,0,0,8.290292591224315,0.0012550200803212851,90,3984.0,25,11.08996043639552,11.419811870904063,3,0.7252066115702479,0,0,22.86847389558233,0,65509.15425458694,3984.0
623.0,1,Whitefield,URBAN,28,Semi-Furnished,12.888641102866254,77.79290131385319,12806.0,RENT,46424.53117960878,1,0,1,1,6.436150368369428,0.0016051364365971107,28,623.0,1,10.745604827827153,9.457747175426071,6,0.22072072072072071,1,1,20.5553772070626,1,53388.21085655009,654.15
1423.0,2,Bellandur,URBAN,9,Semi-Furnished,13.072868798038272,77.72719233997161,36314.0,RENT,53497.79779374558,1,0,1,1,7.261225091971921,0.0014054813773717498,18,1423.0,4,10.887414461486676,10.499986158040269,3,0.3992768595041322,2,1,25.519325368938862,0,61522.46746280741,1494.15
939.0,2,Koramangala,URBAN,6,Semi-Furnished,12.956406192556049,77.58971860099605,36676.0,RENT,70283.37416412332,1,0,1,1,6.84587987526405,0.002129925452609159,12,939.0,4,11.160304779466756,10.509905134584978,3,0.9054752066115702,2,1,39.05857294994675,0,80825.88028874181,985.95
2897.0,4,Whitefield,URBAN,12,Furnished,13.049282418938391,77.62550976914673,67460.0,RENT,46424.53117960878,1,1,0,2,7.971776122880628,0.001380738695201933,48,2897.0,16,10.745604827827153,11.119304932104942,3,0.23553719008264462,8,2,23.2861580945806,0,60351.89053349141,3186.7000000000003
3615.0,5,Electronic City,URBAN,28,Furnished,12.906835469065127,77.72933966416156,54811.0,RENT,39802.96674081362,1,1,0,2,8.193123721512068,0.0013831258644536654,140,3615.0,25,10.591721853160731,10.911664427066091,3,0.07541322314049587,10,2,15.162102351313969,0,51743.85676305771,3976.5000000000005
3510.0,5,Electronic City,URBAN,20,Furnished,12.804823143663569,77.61122574624343,52962.0,RENT,39802.96674081362,1,1,0,2,8.163656176168432,0.0014245014245014246,100,3510.0,25,10.591721853160731,10.877348835532215,8,0.096,10,2,15.088888888888889,0,51743.85676305771,3861.0000000000005
3739.0,4,Electronic City,URBAN,19,Furnished,13.080826020773818,77.41361975262143,57569.0,RENT,39802.96674081362,1,1,0,2,8.226840890408578,0.0010698047606311847,76,3739.0,16,10.591721853160731,10.960756877669855,3,0.07541322314049587,8,2,15.39689756619417,0,51743.85676305771,4112.900000000001
2219.0,3,Koramangala,RURAL,9,Furnished,13.008181738394844,77.76936264252735,51480.0,RENT,70283.37416412332,0,1,0,2,7.705262474866325,0.0013519603424966202,27,0.0,9,11.160304779466756,10.848968086540825,3,0.9054752066115702,6,0,23.199639477242002,0,91368.38641336032,2440.9
4177.0,5,Bellandur,RURAL,9,Furnished,13.095010268109483,77.42366243821492,69196.0,RENT,53497.79779374558,0,1,0,2,8.33758794211651,0.0011970313622216902,45,0.0,25,10.887414461486676,11.144712788064854,3,0.3992768595041322,10,0,16.565956428058414,0,69547.13713186925,4594.700000000001
1960.0,3,Whitefield,RURAL,5,Semi-Furnished,12.95895374100184,77.68244957916633,29021.0,RENT,46424.53117960878,0,0,1,1,7.581209826196346,0.001530612244897959,15,0.0,9,10.745604827827153,10.275809442051038,3,0.23553719008264462,3,0,14.806632653061225,0,53388.21085655009,2058.0
530.0,2,Koramangala,URBAN,6,Semi-Furnished,13.002378270720676,77.78556631623432,26534.0,RENT,70283.37416412332,1,0,1,1,6.274762021241939,0.0037735849056603774,12,530.0,4,11.160304779466756,10.186219895261996,3,0.9054752066115702,2,1,50.06415094339623,0,80825.88028874181,556.5
4948.0,5,Koramangala,URBAN,11,Semi-Furnished,12.891749458735523,77.76609732401107,131389.60000000006,RENT,70283.37416412332,1,0,1,1,8.506940814951886,0.0010105092966855296,55,4948.0,25,11.160304779466756,11.785929845183018,6,0.9279279279279279,5,1,26.55408245755862,0,80825.88028874181,5195.400000000001
3172.0,4,HSR Layout,URBAN,27,Furnished,12.850982747322496,77.70965744789662,62628.0,RENT,58818.781023240605,1,1,0,2,8.062432791583195,0.0012610340479192938,108,3172.0,16,10.982233489272776,11.04498370860291,6,0.5720720720720721,8,2,19.744010088272383,0,76464.41533021278,3489.2000000000003
3481.0,4,Whitefield,URBAN,7,Furnished,12.873063963776575,77.41546801760752,75575.0,RENT,46424.53117960878,1,1,0,2,8.155362120328135,0.0011490950876185005,28,3481.0,16,10.745604827827153,11.23289405144897,3,0.23553719008264462,8,2,21.71071531169204,0,60351.89053349141,3829.1000000000004
4802.0,5,Whitefield,URBAN,25,Semi-Furnished,12.980447040698913,77.48158492692352,70895.0,RENT,46424.53117960878,1,0,1,1,8.476996001664824,0.0010412328196584756,125,4802.0,25,10.745604827827153,11.16896929343927,3,0.23553719008264462,5,1,14.763640149937526,0,53388.21085655009,5042.1
2227.0,2,Indiranagar,URBAN,8,Unfurnished,12.90162623366731,77.7491193191596,54583.0,RENT,65509.15425458694,1,0,0,0,7.708859601047175,0.000898069151324652,16,2227.0,4,11.08996043639552,10.90749607849526,3,0.7252066115702479,0,0,24.50965424337674,0,65509.15425458694,2227.0
2444.0,3,Koramangala,URBAN,20,Furnished,13.0573890295997,77.6341182561529,75256.0,RENT,70283.37416412332,1,1,0,2,7.801800401908973,0.0012274959083469722,60,2444.0,9,11.160304779466756,11.228664201540541,3,0.9054752066115702,6,2,30.79214402618658,0,91368.38641336032,2688.4
4869.0,5,Bellandur,URBAN,8,Unfurnished,13.014866847503486,77.70784255591221,93133.0,RENT,53497.79779374558,1,0,0,0,8.490849216076635,0.0010269049086054631,40,4869.0,25,10.887414461486676,11.441794595307403,3,0.3992768595041322,0,0,19.12774697063052,0,53497.79779374558,4869.0
4819.0,5,Indiranagar,URBAN,3,Semi-Furnished,12.945978252646109,77.606687501578,131389.60000000006,RENT,65509.15425458694,1,0,1,1,8.480529207044645,0.0010375596596804316,15,4819.0,25,11.08996043639552,11.785929845183018,3,0.7252066115702479,5,1,27.264909732309622,0,75335.52739277497,5059.95
1578.0,3,HSR Layout,RURAL,9,Unfurnished,12.887602414841137,77.5206871487421,23872.0,RENT,58818.781023240605,0,0,0,0,7.364547014255642,0.0019011406844106464,27,0.0,9,10.982233489272776,10.080503392206552,3,0.5588842975206612,0,0,15.128010139416984,0,58818.781023240605,1578.0
664.0,1,Koramangala,URBAN,20,Semi-Furnished,12.997886410542655,77.5827669401327,20238.0,RENT,70283.37416412332,1,0,1,1,6.499787040655854,0.0015060240963855422,20,664.0,1,11.160304779466756,9.915366715066206,3,0.9054752066115702,1,1,30.478915662650603,1,80825.88028874181,697.2
1421.0,3,HSR Layout,URBAN,6,Semi-Furnished,12.857933063512704,77.79012672686197,41147.0,RENT,58818.781023240605,1,0,1,1,7.259819610363186,0.00211118930330753,18,1421.0,9,10.982233489272776,10.62493060225092,6,0.5720720720720721,3,1,28.956368754398312,0,67641.5981767267,1492.05
1313.0,2,Electronic City,URBAN,20,Semi-Furnished,12.905153048029028,77.76623750120707,19596.0,RENT,39802.96674081362,1,0,1,1,7.1808311990445555,0.0015232292460015233,40,1313.0,4,10.591721853160731,9.883131772279054,6,0.07657657657657657,2,1,14.924600152322924,0,45773.411751935666,1378.65
2087.0,3,HSR Layout,URBAN,20,Unfurnished,13.002120478247196,77.75873093163477,41859.0,RENT,58818.781023240605,1,0,0,0,7.643961949002529,0.0014374700527072352,60,2087.0,9,10.982233489272776,10.642085995999992,3,0.5588842975206612,0,0,20.057019645424052,0,58818.781023240605,2087.0
3823.0,5,Indiranagar,URBAN,7,Furnished,13.036585324792132,77.47445202644336,117791.0,RENT,65509.15425458694,1,1,0,2,8.249052274171293,0.0013078733978550876,35,3823.0,25,11.08996043639552,11.676675636178748,3,0.7252066115702479,10,2,30.811143081349726,0,85161.90053096302,4205.3
3517.0,5,Bellandur,URBAN,28,Semi-Furnished,12.85655663333254,77.44406145583186,58198.0,RENT,53497.79779374558,1,0,1,1,8.165647925297504,0.0014216661927779358,140,3517.0,25,10.887414461486676,10.97162345144133,3,0.3992768595041322,5,1,16.547625817458062,0,61522.46746280741,3692.8500000000004
1385.0,2,Koramangala,URBAN,1,Semi-Furnished,12.933441000003524,77.69513294420237,51353.0,RENT,70283.37416412332,1,0,1,1,7.234177179749849,0.001444043321299639,2,1385.0,4,11.160304779466756,10.846498109109664,3,0.9054752066115702,2,1,37.07797833935018,0,80825.88028874181,1454.25
3045.0,4,HSR Layout,URBAN,23,Unfurnished,13.038127295932323,77.76013579337621,58422.0,RENT,58818.781023240605,1,0,0,0,8.021584533455107,0.0013136288998357964,92,3045.0,16,10.982233489272776,10.975464926899866,3,0.5588842975206612,0,0,19.186206896551724,0,58818.781023240605,3045.0
4843.0,5,Bellandur,RURAL,13,Furnished,13.073595258832308,77.41484340461533,77199.0,RENT,53497.79779374558,0,1,0,2,8.485496104672983,0.0010324179227751394,65,0.0,25,10.887414461486676,11.254154736012868,3,0.3992768595041322,10,0,15.940326244063597,0,69547.13713186925,5327.3
741.0,1,Bellandur,URBAN,11,Unfurnished,12.869692632914656,77.72944129328616,17138.0,RENT,53497.79779374558,1,0,0,0,6.60934924316738,0.001349527665317139,11,741.0,1,10.887414461486676,9.749111847392573,6,0.3918918918918919,0,0,23.128205128205128,1,53497.79779374558,741.0
1368.0,2,Koramangala,RURAL,23,Semi-Furnished,12.889749524919244,77.62680996508905,24848.0,RENT,70283.37416412332,0,0,1,1,7.221835825288449,0.0014619883040935672,46,0.0,4,11.160304779466756,10.120572789266374,3,0.9054752066115702,2,0,18.16374269005848,0,80825.88028874181,1436.4
2827.0,4,Bellandur,URBAN,18,Unfurnished,12.996235245253404,77.79200843790349,46976.0,RENT,53497.79779374558,1,0,0,0,7.947325027016463,0.0014149274849663955,72,2827.0,16,10.887414461486676,10.757413399213553,3,0.3992768595041322,0,0,16.61690838344535,0,53497.79779374558,2827.0
2860.0,5,Bellandur,URBAN,5,Furnished,13.063248601864345,77.48212744969332,78718.0,RENT,53497.79779374558,1,1,0,2,7.95892649305011,0.0017482517482517483,25,2860.0,25,10.887414461486676,11.273639828393415,3,0.3992768595041322,10,2,27.523776223776224,0,69547.13713186925,3146.0000000000005
2768.0,4,HSR Layout,URBAN,16,Furnished,12.82540826347601,77.54443058021752,64855.0,RENT,58818.781023240605,1,1,0,2,7.926241523170962,0.001445086705202312,64,2768.0,16,10.982233489272776,11.079924706667542,8,0.58,8,2,23.43027456647399,0,76464.41533021278,3044.8
4808.0,5,Koramangala,URBAN,29,Unfurnished,12.874090654391065,77.50287997213596,102098.0,RENT,70283.37416412332,1,0,0,0,8.478244441277663,0.0010399334442595673,145,4808.0,25,11.160304779466756,11.533698209785497,3,0.9054752066115702,0,0,21.23502495840266,0,70283.37416412332,4808.0
3681.0,5,Bellandur,URBAN,22,Furnished,13.026616423191657,77.43605141610728,76765.0,RENT,53497.79779374558,1,1,0,2,8.211211361793023,0.0013583265417006249,110,3681.0,25,10.887414461486676,11.248517112778163,3,0.3992768595041322,10,2,20.85438739472969,0,69547.13713186925,4049.1000000000004
3208.0,5,Koramangala,URBAN,22,Semi-Furnished,13.036802568617542,77.42756487197116,84359.0,RENT,70283.37416412332,1,0,1,1,8.073714641109857,0.0015586034912718205,110,3208.0,25,11.160304779466756,11.34284863459271,3,0.9054752066115702,5,1,26.2964463840399,0,80825.88028874181,3368.4
1169.0,2,HSR Layout,URBAN,23,Furnished,12.820192666512163,77.71093671561773,28045.0,RENT,58818.781023240605,1,1,0,2,7.064759027791802,0.001710863986313088,46,1169.0,4,10.982233489272776,10.241601298286596,6,0.5720720720720721,4,2,23.99059024807528,0,76464.41533021278,1285.9
1166.0,2,Bellandur,RURAL,20,Unfurnished,12.929833961677671,77.46105431653234,15464.0,RENT,53497.79779374558,0,0,0,0,7.062191632286556,0.0017152658662092624,40,0.0,4,10.887414461486676,9.64633468511917,3,0.3992768595041322,0,0,13.262435677530018,0,53497.79779374558,1166.0
1086.0,2,Koramangala,URBAN,12,Unfurnished,12.885725708329904,77.46864501917959,32192.0,RENT,70283.37416412332,1,0,0,0,6.99117688712121,0.001841620626151013,24,1086.0,4,11.160304779466756,10.379504316595238,3,0.9054752066115702,0,0,29.642725598526702,0,70283.37416412332,1086.0
4874.0,5,Koramangala,RURAL,3,Unfurnished,13.094300704987162,77.6318917548492,89861.0,RENT,70283.37416412332,0,0,0,0,8.491875383431948,0.0010258514567090685,15,0.0,25,11.160304779466756,11.406030439220451,3,0.9054752066115702,0,0,18.43680755026672,0,70283.37416412332,4874.0
2848.0,4,Indiranagar,RURAL,28,Semi-Furnished,12.919764462315923,77.62613427321723,44718.0,RENT,65509.15425458694,0,0,1,1,7.954723334497908,0.0014044943820224719,112,0.0,16,11.08996043639552,10.708153746219391,3,0.7252066115702479,4,0,15.701544943820224,0,75335.52739277497,2990.4
3060.0,5,Koramangala,URBAN,17,Furnished,12.997354171676408,77.78246671379895,92228.0,RENT,70283.37416412332,1,1,0,2,8.026496938945412,0.0016339869281045752,85,3060.0,25,11.160304779466756,11.432029893711915,3,0.9054752066115702,10,2,30.13986928104575,0,91368.38641336032,3366.0000000000005
664.0,1,Bellandur,URBAN,22,Unfurnished,12.824057648433472,77.70476935268925,13209.0,RENT,53497.79779374558,1,0,0,0,6.499787040655854,0.0015060240963855422,22,664.0,1,10.887414461486676,9.488729397516371,8,0.424,0,0,19.893072289156628,1,53497.79779374558,664.0
3851.0,5,Whitefield,URBAN,22,Furnished,12.982066604524162,77.5137987136223,79665.0,RENT,46424.53117960878,1,1,0,2,8.256347772918016,0.0012983640612827837,110,3851.0,25,10.745604827827153,11.285598174009687,3,0.23553719008264462,10,2,20.68683458841859,0,60351.89053349141,4236.1
2474.0,3,HSR Layout,RURAL,18,Semi-Furnished,13.02048594743503,77.57734930193557,35194.0,RENT,58818.781023240605,0,0,1,1,7.813995675002791,0.0012126111560226355,54,0.0,9,10.982233489272776,10.468659306042232,3,0.5588842975206612,3,0,14.22554567502021,0,67641.5981767267,2597.7000000000003
4466.0,5,Indiranagar,RURAL,16,Semi-Furnished,13.034639517337355,77.73518142179962,72826.0,RENT,65509.15425458694,0,0,1,1,8.404472321352118,0.0011195700850873264,80,0.0,25,11.08996043639552,11.195842044546996,3,0.7252066115702479,5,0,16.306762203313927,0,75335.52739277497,4689.3
1639.0,3,Whitefield,RURAL,18,Furnished,13.018740315174163,77.4153165544788,22864.0,RENT,46424.53117960878,0,1,0,2,7.402451520818244,0.0018303843807199512,54,0.0,9,10.745604827827153,10.037362636092155,3,0.23553719008264462,6,0,13.949969493593654,0,60351.89053349141,1802.9
4074.0,5,Bellandur,URBAN,21,Semi-Furnished,13.053157696386876,77.58249325942701,75810.0,RENT,53497.79779374558,1,0,1,1,8.312626025674962,0.0012272950417280314,105,4074.0,25,10.887414461486676,11.235998679835268,3,0.3992768595041322,5,1,18.608247422680414,0,61522.46746280741,4277.7
2029.0,3,Whitefield,URBAN,24,Semi-Furnished,12.826489577032302,77.57508958351495,35484.0,RENT,46424.53117960878,1,0,1,1,7.615791072035833,0.0014785608674223755,72,2029.0,9,10.745604827827153,10.476865350959084,8,0.264,3,1,17.48841793987186,0,53388.21085655009,2130.4500000000003
2973.0,5,Indiranagar,RURAL,22,Semi-Furnished,13.024825851620356,77.58961263294756,48436.0,RENT,65509.15425458694,0,0,1,1,7.9976631270201,0.0016818028927009755,110,0.0,25,11.08996043639552,10.788019263461779,3,0.7252066115702479,5,0,16.29196098217289,0,75335.52739277497,3121.65
3651.0,5,Electronic City,URBAN,2,Unfurnished,12.969657059114471,77.74445511267153,48761.0,RENT,39802.96674081362,1,0,0,0,8.20303024171486,0.001369487811558477,10,3651.0,25,10.591721853160731,10.794706599981259,3,0.07541322314049587,0,0,13.355519035880581,0,39802.96674081362,3651.0
4660.0,5,HSR Layout,URBAN,18,Furnished,12.890963741066871,77.55309892968305,106300.0,RENT,58818.781023240605,1,1,0,2,8.446985296372741,0.001072961373390558,90,4660.0,25,10.982233489272776,11.574029971623514,3,0.5588842975206612,10,2,22.811158798283262,0,76464.41533021278,5126.0
3390.0,3,Indiranagar,RURAL,14,Semi-Furnished,12.99860276958039,77.79956900338533,50843.0,RENT,65509.15425458694,0,0,1,1,8.128880142125638,0.0008849557522123894,42,0.0,9,11.08996043639552,10.836517400414559,3,0.7252066115702479,3,0,14.997935103244838,0,75335.52739277497,3559.5
3026.0,4,Whitefield,RURAL,20,Semi-Furnished,13.031880646095953,77.47801079400875,34222.0,RENT,46424.53117960878,0,0,1,1,8.01532730902172,0.0013218770654329147,80,0.0,16,10.745604827827153,10.44065321163396,3,0.23553719008264462,4,0,11.309319233311301,0,53388.21085655009,3177.3
3067.0,4,Indiranagar,URBAN,25,Semi-Furnished,13.012255511318395,77.5704176413857,71307.0,RENT,65509.15425458694,1,0,1,1,8.028781162487148,0.0013042060645582002,100,3067.0,16,11.08996043639552,11.174763802071752,3,0.7252066115702479,4,1,23.249755461362895,0,75335.52739277497,3220.35
474.0,1,HSR Layout,URBAN,4,Unfurnished,12.91160866681107,77.51896051706039,14380.0,RENT,58818.781023240605,1,0,0,0,6.163314804034641,0.002109704641350211,4,474.0,1,10.982233489272776,9.57366316988638,3,0.5588842975206612,0,0,30.337552742616033,1,58818.781023240605,474.0
2558.0,5,Indiranagar,URBAN,23,Unfurnished,12.905885999466433,77.6893103761963,57452.0,RENT,65509.15425458694,1,0,0,0,7.847371836159788,0.001954652071931196,115,2558.0,25,11.08996043639552,10.95872250123467,3,0.7252066115702479,0,0,22.459734167318217,0,65509.15425458694,2558.0
3598.0,5,HSR Layout,URBAN,28,Furnished,13.057434914959774,77.56032049234481,77418.0,RENT,58818.781023240605,1,1,0,2,8.188411308079031,0.0013896609227348527,140,3598.0,25,10.982233489272776,11.25698750748919,3,0.5588842975206612,10,2,21.516953863257367,0,76464.41533021278,3957.8
2299.0,2,Koramangala,URBAN,23,Furnished,12.90787687217598,77.46701342038908,65409.0,RENT,70283.37416412332,1,1,0,2,7.7406644019172415,0.0008699434536755111,46,2299.0,4,11.160304779466756,11.088430430955258,3,0.9054752066115702,4,2,28.451065680730753,0,91368.38641336032,2528.9
1676.0,3,Electronic City,URBAN,9,Furnished,13.097202455381357,77.46718495855835,32060.0,RENT,39802.96674081362,1,1,0,2,7.424761761823209,0.0017899761336515514,27,1676.0,9,10.591721853160731,10.375395617193007,3,0.07541322314049587,6,2,19.12887828162291,0,51743.85676305771,1843.6000000000001
4311.0,5,Indiranagar,URBAN,9,Furnished,13.040296222609864,77.59321096607621,126672.0,RENT,65509.15425458694,1,1,0,2,8.369157112588834,0.001159823706796567,45,4311.0,25,11.08996043639552,11.7493642417845,3,0.7252066115702479,10,2,29.383437717466943,0,85161.90053096302,4742.1
1776.0,3,Whitefield,URBAN,20,Semi-Furnished,12.900054897316538,77.68356911895594,32875.0,RENT,46424.53117960878,1,0,1,1,7.482681828154651,0.0016891891891891893,60,1776.0,9,10.745604827827153,10.40049818726839,3,0.23553719008264462,3,1,18.5106981981982,0,53388.21085655009,1864.8000000000002
786.0,1,Electronic City,URBAN,24,Semi-Furnished,13.030012778658271,77.77046970304265,11327.0,RENT,39802.96674081362,1,0,1,1,6.668228248417403,0.001272264631043257,24,786.0,1,10.591721853160731,9.3350328159335,3,0.07541322314049587,1,1,14.410941475826972,1,45773.411751935666,825.3000000000001
1232.0,3,Koramangala,URBAN,4,Furnished,12.89634171211892,77.62670116604512,50076.0,RENT,70283.37416412332,1,1,0,2,7.117205503164344,0.002435064935064935,12,1232.0,9,11.160304779466756,10.8213170998263,3,0.9054752066115702,6,2,40.646103896103895,0,91368.38641336032,1355.2
4150.0,4,Whitefield,RURAL,22,Furnished,12.898432568331955,77.44266108697117,47031.0,RENT,46424.53117960878,0,1,0,2,8.33110454805304,0.0009638554216867469,88,0.0,16,10.745604827827153,10.758583500082091,3,0.23553719008264462,8,0,11.332771084337349,0,60351.89053349141,4565.0
3987.0,5,Whitefield,URBAN,13,Semi-Furnished,12.874600245851852,77.51170191236578,75186.0,RENT,46424.53117960878,1,0,1,1,8.291045131081729,0.001254075746175069,65,3987.0,25,10.745604827827153,11.22773362265336,3,0.23553719008264462,5,1,18.857787810383748,0,53388.21085655009,4186.35
4848.0,5,Whitefield,RURAL,9,Semi-Furnished,12.837769206111496,77.5774080737563,61978.0,RENT,46424.53117960878,0,0,1,1,8.486527777105353,0.0010313531353135313,45,0.0,25,10.745604827827153,11.03455089697473,8,0.264,5,0,12.784240924092408,0,53388.21085655009,5090.400000000001
4712.0,4,Koramangala,URBAN,27,Semi-Furnished,12.999870471201737,77.40758845859631,98972.0,RENT,70283.37416412332,1,0,1,1,8.45807992692373,0.0008488964346349745,108,4712.0,16,11.160304779466756,11.502602364647155,3,0.9054752066115702,4,1,21.004244482173174,0,80825.88028874181,4947.6
1435.0,3,Koramangala,URBAN,19,Unfurnished,12.980902481726766,77.42261916847413,40507.0,RENT,70283.37416412332,1,0,0,0,7.269616749608169,0.0020905923344947735,57,1435.0,9,11.160304779466756,10.609254764452176,3,0.9054752066115702,0,0,28.22787456445993,0,70283.37416412332,1435.0
1786.0,3,Koramangala,URBAN,16,Furnished,13.010748248798746,77.5199853803526,59162.0,RENT,70283.37416412332,1,1,0,2,7.488293515159428,0.0016797312430011197,48,1786.0,9,11.160304779466756,10.988051625478178,3,0.9054752066115702,6,2,33.12541993281075,0,91368.38641336032,1964.6000000000001
3591.0,5,Electronic City,URBAN,12,Unfurnished,12.989317799455453,77.44864778348543,54064.0,RENT,39802.96674081362,1,0,0,0,8.18646442942209,0.001392369813422445,60,3591.0,25,10.591721853160731,10.897942305379637,3,0.07541322314049587,0,0,15.055416318574213,0,39802.96674081362,3591.0
3579.0,5,Indiranagar,RURAL,29,Semi-Furnished,12.994281098408146,77.57348785088806,48759.0,RENT,65509.15425458694,0,0,1,1,8.183118079394745,0.0013970382788488405,145,0.0,25,11.08996043639552,10.794665583595208,3,0.7252066115702479,5,0,13.623637887678122,0,75335.52739277497,3757.9500000000003
597.0,1,Indiranagar,URBAN,18,Furnished,12.873502598572232,77.48887567048332,21167.0,RENT,65509.15425458694,1,1,0,2,6.393590753950631,0.0016750418760469012,18,597.0,1,11.08996043639552,9.960245886354738,3,0.7252066115702479,2,2,35.45561139028476,1,85161.90053096302,656.7
4152.0,5,Electronic City,URBAN,29,Furnished,12.996324957155604,77.46475012549332,56173.0,RENT,39802.96674081362,1,1,0,2,8.331586243630754,0.0012042389210019267,145,4152.0,25,10.591721853160731,10.936209295381952,3,0.07541322314049587,10,2,13.529142581888246,0,51743.85676305771,4567.200000000001
4320.0,5,Electronic City,URBAN,16,Semi-Furnished,12.820552041677304,77.79951171514172,66108.0,RENT,39802.96674081362,1,0,1,1,8.371242135931933,0.0011574074074074073,80,4320.0,25,10.591721853160731,11.099060173908576,6,0.07657657657657657,5,1,15.302777777777777,0,45773.411751935666,4536.0
3214.0,3,Indiranagar,URBAN,9,Unfurnished,13.008017369264428,77.46102978346944,77585.0,RENT,65509.15425458694,1,0,0,0,8.07558263667172,0.0009334163036714375,27,3214.0,9,11.08996043639552,11.259142277523907,3,0.7252066115702479,0,0,24.139701306782825,0,65509.15425458694,3214.0
453.04,1,HSR Layout,URBAN,17,Unfurnished,12.927825579101812,77.44350729262152,12104.0,RENT,58818.781023240605,1,0,0,0,6.118185299887139,0.002207310612749426,17,453.04,1,10.982233489272776,9.40137386937216,3,0.5588842975206612,0,0,26.71728765671905,1,58818.781023240605,453.04
4829.0,5,Indiranagar,URBAN,23,Furnished,12.87657680581063,77.64897126082786,124490.0,RENT,65509.15425458694,1,1,0,2,8.482601746646619,0.0010354110581901014,115,4829.0,25,11.08996043639552,11.731988703117286,3,0.7252066115702479,10,2,25.779664526817147,0,85161.90053096302,5311.900000000001
