area_sqft,bhk,locality,location_type,age_of_property,furnishing,latitude,longitude,price,listing_type,locality_price_idx,is_urban,is_furnished,is_semi_furnished,furnished_score,log_area,bhk_area_ratio,age_x_bhk,urban_x_area,bhk_squared,log_locality_idx,log_price,geo_cluster,cluster_price_pct,size_tier,premium_location,value_density,age_factor,bhk_premium
2901.0,4,HSR Layout,URBAN,17,Unfurnished,13.018977682357194,77.69761707271999,18857729.0,SALE,20393050.158753116,1,0,0,0,7.973155433444133,0.0013788348845225785,68,2901.0,16,16.830704771314164,16.752433467374242,9,0.17727272727272728,4,0,7029.6622401768755,0.7462686567164178,1
775.0,1,HSR Layout,RURAL,4,Semi-Furnished,13.05650330270112,77.60763969670488,5367570.0,SALE,20393050.158753116,0,0,1,1,6.654152520183219,0.0012903225806451613,4,0.0,1,16.830704771314164,15.495886036407251,9,0.17727272727272728,2,0,26313.613108068537,0.9259259259259258,0
2162.0,3,Electronic City,URBAN,7,Semi-Furnished,12.85083997555836,77.7686332536242,12282839.0,SALE,13287462.601624476,1,0,1,1,7.679251425953058,0.0013876040703052729,21,2162.0,9,16.402331562334098,16.32371372430271,6,0.16891891891891891,4,0,6145.912396681071,0.8771929824561403,0
460.0,2,Koramangala,URBAN,22,Unfurnished,12.898836030787262,77.72010267172178,5871222.0,SALE,23548107.33883813,1,0,0,0,6.133398042996649,0.004347826086956522,44,460.0,4,16.97455604988572,15.58557351763276,4,0.5192307692307693,1,1,51191.53769312637,0.6944444444444444,0
2285.0,3,Electronic City,URBAN,26,Furnished,12.845565920605209,77.77889112058439,11892543.0,SALE,13287462.601624476,1,1,0,2,7.734558844354756,0.001312910284463895,78,2285.0,9,16.402331562334098,16.291422207092534,6,0.16891891891891891,4,0,5815.082101367386,0.6578947368421053,0
2938.0,3,Bellandur,URBAN,27,Semi-Furnished,13.008246611937668,77.73541487591903,18179525.0,SALE,18161715.65250959,1,0,1,1,7.985824666418917,0.0010211027910142954,81,2938.0,9,16.714826455993023,16.71580657376645,1,0.8492063492063492,4,0,6181.659514128519,0.6493506493506493,0
643.0,1,Electronic City,URBAN,4,Semi-Furnished,12.85582701847822,77.79219193960422,4270159.0,SALE,13287462.601624476,1,0,1,1,6.467698726104354,0.0015552099533437014,4,643.0,1,16.402331562334098,15.267161855228792,6,0.16891891891891891,1,0,20664.794092728578,0.9259259259259258,0
2172.0,3,Koramangala,URBAN,20,Furnished,12.899227486160134,77.41598205942942,21361134.0,SALE,23548107.33883813,1,1,0,2,7.6838639802564295,0.0013812154696132596,60,2172.0,9,16.97455604988572,16.87708370734868,11,0.5421052631578948,4,1,10841.670045505585,0.7142857142857143,0
4147.0,5,HSR Layout,URBAN,6,Furnished,12.872272950869217,77.73460879352977,39866747.0,SALE,20393050.158753116,1,1,0,2,8.330381569349418,0.0012056908608632747,30,4147.0,25,16.830704771314164,17.501053150944394,4,0.16666666666666666,4,0,4917.542840306996,0.8928571428571428,1
4130.0,5,Koramangala,URBAN,13,Furnished,12.862410079139316,77.70520719504906,43264815.0,SALE,23548107.33883813,1,1,0,2,8.326274787396764,0.0012106537530266344,65,4130.0,25,16.97455604988572,17.58285029915365,4,0.5192307692307693,4,1,5701.720905287683,0.7936507936507936,1
2254.0,4,Indiranagar,URBAN,5,Furnished,13.00697389176696,77.5561600527143,25623987.0,SALE,23825868.31698633,1,1,0,2,7.720905251936779,0.001774622892635315,20,2254.0,16,16.986282494435372,17.05903950196006,7,0.8035714285714286,4,1,10570.482838059595,0.9090909090909091,1
3671.0,5,Koramangala,URBAN,10,Semi-Furnished,12.870029788704526,77.67428884250565,37967247.0,SALE,23548107.33883813,1,0,1,1,8.20849175174038,0.001362026695723236,50,3671.0,25,16.97455604988572,17.45223445130899,4,0.5192307692307693,4,1,6414.630165850757,0.8333333333333334,1
914.0,2,Bellandur,URBAN,20,Furnished,12.990446395258951,77.64058670467668,8301657.0,SALE,18161715.65250959,1,1,0,2,6.818924065275521,0.002188183807439825,40,914.0,4,16.714826455993023,15.931965811853791,1,0.8492063492063492,2,0,19870.58605307395,0.7142857142857143,0
1322.0,2,HSR Layout,URBAN,8,Semi-Furnished,13.028636292612322,77.44160027033219,11732053.0,SALE,20393050.158753116,1,0,1,1,7.187657164114956,0.0015128593040847202,16,1322.0,4,16.830704771314164,16.277835311864656,5,0.8410852713178295,3,0,15425.907835668015,0.8620689655172414,0
3320.0,4,Electronic City,URBAN,26,Unfurnished,12.876623412794812,77.47749540458602,13216076.0,SALE,13287462.601624476,1,0,0,0,8.108021221376747,0.0012048192771084338,104,3320.0,16,16.402331562334098,16.39694460099711,8,0.26063829787234044,4,0,4002.2477715736372,0.6578947368421053,1
2254.0,3,Koramangala,URBAN,29,Furnished,12.800548984144903,77.71869441555648,20780660.0,SALE,23548107.33883813,1,1,0,2,7.720905251936779,0.0013309671694764862,87,2254.0,9,16.97455604988572,16.849533352561593,4,0.5192307692307693,4,1,10447.252590433953,0.6329113924050632,0
3756.0,5,Whitefield,URBAN,6,Unfurnished,13.063067503344898,77.47400911079511,21450355.0,SALE,16830216.25128554,1,0,0,0,8.231376045573969,0.0013312034078807242,30,3756.0,25,16.63868647465679,16.88125179993717,5,0.1937984496124031,4,0,4480.888245816172,0.8928571428571428,1
2339.0,3,Koramangala,URBAN,6,Furnished,12.880776854779697,77.62160083267423,27724738.0,SALE,23548107.33883813,1,1,0,2,7.757906208351747,0.0012825994014536127,18,2339.0,9,16.97455604988572,17.13783567727001,10,0.47802197802197804,4,1,10067.59612605307,0.8928571428571428,0
4338.0,5,Bellandur,URBAN,6,Semi-Furnished,13.071036630823466,77.50702294469073,34964704.0,SALE,18161715.65250959,1,0,1,1,8.37539918579835,0.001152604887044721,30,4338.0,25,16.714826455993023,17.369849682076076,5,0.5310077519379846,4,0,4186.656443639831,0.8928571428571428,1
1481.0,3,Bellandur,URBAN,17,Furnished,12.927900471632103,77.7532733961411,12832107.0,SALE,18161715.65250959,1,1,0,2,7.301147805856032,0.002025658338960162,51,1481.0,9,16.714826455993023,16.36746102551187,6,0.8445945945945946,3,0,12263.143587109784,0.7462686567164178,0
1230.0,1,Bellandur,URBAN,1,Semi-Furnished,13.033485309853535,77.49131402484777,10935371.0,SALE,18161715.65250959,1,0,1,1,7.115582126184454,0.0008130081300813008,1,1230.0,1,16.714826455993023,16.207513230718757,5,0.5310077519379846,3,0,14765.622481715112,0.9803921568627451,0
3479.0,4,Whitefield,URBAN,12,Furnished,12.905030041463355,77.59499045786137,26190049.0,SALE,16830216.25128554,1,1,0,2,8.15478757276852,0.0011497556769186547,48,3479.0,16,16.63868647465679,17.08089012560769,0,0.19696969696969696,4,0,4837.659169671038,0.8064516129032259,1
2242.0,4,Whitefield,RURAL,8,Semi-Furnished,12.8173836969233,77.74552651778737,10814974.0,SALE,16830216.25128554,0,0,1,1,7.715569534520208,0.001784121320249777,32,0.0,16,16.63868647465679,16.19644230576237,6,0.5101351351351351,4,0,7506.786909583203,0.8620689655172414,1
3462.0,4,HSR Layout,RURAL,10,Semi-Furnished,12.899293527571416,77.59250051294863,19063396.0,SALE,20393050.158753116,0,0,1,1,8.149890544402423,0.0011554015020219526,40,0.0,16,16.830704771314164,16.763280666962523,10,0.15384615384615385,4,0,5890.540196058092,0.8333333333333334,1
3848.0,5,Electronic City,RURAL,24,Furnished,13.07358805059336,77.70645451840566,14144177.0,SALE,13287462.601624476,0,1,0,2,8.255568653283746,0.0012993762993762994,120,0.0,25,16.402331562334098,16.464813648622002,1,0.17063492063492064,4,0,3453.0827966799575,0.6756756756756757,1
3759.0,5,Electronic City,URBAN,28,Furnished,12.955030672143216,77.52194719704298,18430420.0,SALE,13287462.601624476,1,1,0,2,8.23217423638394,0.0013301409949454642,140,3759.0,25,16.402331562334098,16.729513172575555,3,0.5079365079365079,4,0,3534.8397450450852,0.641025641025641,1
1547.0,2,Bellandur,URBAN,0,Unfurnished,13.07582639479841,77.68335558724375,11751373.0,SALE,18161715.65250959,1,0,0,0,7.344719054149673,0.001292824822236587,0,1547.0,4,16.714826455993023,16.279480727888153,1,0.8492063492063492,3,0,11739.958404983574,1.0,0
435.15999999999997,1,Bellandur,URBAN,16,Unfurnished,13.078441934336578,77.49848065737939,3860969.0,SALE,18161715.65250959,1,0,0,0,6.078009148508167,0.002298005331372369,16,435.15999999999997,1,16.714826455993023,15.166429005208416,5,0.5310077519379846,1,0,41735.71939633604,0.7575757575757576,0
4575.0,5,Bellandur,URBAN,26,Unfurnished,12.92135492264704,77.59611807739367,25901417.0,SALE,18161715.65250959,1,0,0,0,8.428580533059634,0.001092896174863388,130,4575.0,25,16.714826455993023,17.06980827420584,0,0.6515151515151515,4,0,3969.77391311685,0.6578947368421053,1
3536.0,5,Bellandur,URBAN,20,Furnished,12.99687002968809,77.79914680996542,27376866.0,SALE,18161715.65250959,1,1,0,2,8.17103418920548,0.001414027149321267,100,3536.0,25,16.714826455993023,17.125208944688605,1,0.8492063492063492,4,0,5136.231802180314,0.7142857142857143,1
4293.0,5,Koramangala,RURAL,16,Unfurnished,13.013338102233972,77.48540591253165,22094509.0,SALE,23548107.33883813,0,0,0,0,8.364973978438726,0.0011646866992778943,80,0.0,25,16.97455604988572,16.91083971933795,7,0.30357142857142855,4,1,5485.233482142588,0.7575757575757576,1
3815.0,5,Koramangala,URBAN,21,Semi-Furnished,12.800409777762528,77.52735008924493,33318863.0,SALE,23548107.33883813,1,0,1,1,8.246958032568177,0.001310615989515072,105,3815.0,25,16.97455604988572,17.32163428104426,11,0.5421052631578948,4,1,6172.5052002196935,0.7042253521126761,1
2697.0,4,HSR Layout,URBAN,27,Semi-Furnished,13.028465244663831,77.4924412098576,16322088.0,SALE,20393050.158753116,1,0,1,1,7.900266036767701,0.0014831294030404152,108,2697.0,16,16.830704771314164,16.6080299017596,5,0.8410852713178295,4,0,7561.383077031189,0.6493506493506493,1
4901.0,5,HSR Layout,RURAL,4,Furnished,13.011523088578794,77.7277048018888,30506030.0,SALE,20393050.158753116,0,1,0,2,8.497398564088058,0.0010201999591920017,20,0.0,25,16.830704771314164,17.233434959735035,9,0.17727272727272728,4,0,4160.997787952074,0.9259259259259258,1
3832.0,5,Bellandur,RURAL,18,Furnished,12.936915646666147,77.4872237139093,17924386.0,SALE,18161715.65250959,0,1,0,2,8.251403065380556,0.0013048016701461378,90,0.0,25,16.714826455993023,16.70167274581777,0,0.6515151515151515,4,0,4739.487383222753,0.7352941176470589,1
1709.0,3,Indiranagar,URBAN,4,Furnished,13.072179524178344,77.69398427398531,21585621.0,SALE,23825868.31698633,1,1,0,2,7.444248649496705,0.0017554125219426564,12,1709.0,9,16.986282494435372,16.887538002864154,9,0.8272727272727273,3,1,13941.409196598204,0.9259259259259258,0
2904.0,4,HSR Layout,URBAN,5,Semi-Furnished,12.908999847701798,77.63417931659384,23349884.0,SALE,20393050.158753116,1,0,1,1,7.974188669286011,0.0013774104683195593,20,2904.0,16,16.830704771314164,16.96610261701352,10,0.15384615384615385,4,0,7022.400192408098,0.9090909090909091,1
3634.0,5,Electronic City,URBAN,25,Semi-Furnished,13.007006041194584,77.75306877412025,15110128.0,SALE,13287462.601624476,1,0,1,1,8.19836438996762,0.001375894331315355,125,3634.0,25,16.402331562334098,16.530875871604934,1,0.17063492063492064,4,0,3656.428894227979,0.6666666666666666,1
2490.0,3,Koramangala,URBAN,29,Furnished,12.907029974468658,77.61923544683722,20992202.0,SALE,23548107.33883813,1,1,0,2,7.820439515262181,0.0012048192771084338,87,2490.0,9,16.97455604988572,16.859661641029806,10,0.47802197802197804,4,1,9457.07122041692,0.6329113924050632,0
2674.0,4,Bellandur,RURAL,15,Furnished,12.879204764641882,77.47296555606079,14296882.0,SALE,18161715.65250959,0,1,0,2,7.891704659330107,0.0014958863126402393,60,0.0,16,16.714826455993023,16.475552099442808,0,0.6515151515151515,4,0,6791.965464663272,0.7692307692307692,1
1035.0,2,Bellandur,URBAN,4,Unfurnished,12.833279522979288,77.5227926597973,8539336.0,SALE,18161715.65250959,1,0,0,0,6.943122422819428,0.001932367149758454,8,1035.0,4,16.714826455993023,15.960193928090606,8,0.9468085106382979,2,0,17547.551355081727,0.9259259259259258,0
2761.0,4,Bellandur,URBAN,18,Furnished,12.881222544046848,77.4044369974098,22279229.0,SALE,18161715.65250959,1,1,0,2,7.923710333969238,0.0014487504527345165,72,2761.0,16,16.714826455993023,16.919165412282517,0,0.6515151515151515,4,0,6577.948443502205,0.7352941176470589,1
4212.0,5,Bellandur,URBAN,17,Semi-Furnished,12.800838315146116,77.79015234958696,26599380.0,SALE,18161715.65250959,1,0,1,1,8.345930261979017,0.0011870845204178537,85,4212.0,25,16.714826455993023,17.09639850280447,6,0.8445945945945946,4,0,4311.898303064954,0.7462686567164178,1
3301.0,4,Electronic City,URBAN,16,Semi-Furnished,12.855869661429264,77.48524336967105,15600915.0,SALE,13287462.601624476,1,0,1,1,8.102283624480073,0.0012117540139351712,64,3301.0,16,16.402331562334098,16.562840188444653,8,0.26063829787234044,4,0,4025.2840356329825,0.7575757575757576,1
2635.0,4,HSR Layout,URBAN,1,Semi-Furnished,13.003269567732463,77.62690786955102,24366694.0,SALE,20393050.158753116,1,0,1,1,7.877017895622398,0.0015180265654648956,4,2635.0,16,16.830704771314164,17.008727798841917,9,0.17727272727272728,4,0,7739.297972961334,0.9803921568627451,1
4493.0,4,Indiranagar,URBAN,16,Semi-Furnished,12.80583477274761,77.40435701379613,40335121.0,SALE,23825868.31698633,1,0,1,1,8.410498452745275,0.0008902737591809482,64,4493.0,16,16.986282494435372,17.51273316101704,11,0.8631578947368421,4,1,5302.886338078418,0.7575757575757576,1
2238.0,3,Electronic City,URBAN,3,Semi-Furnished,12.988030838527342,77.44111840919255,13743618.0,SALE,13287462.601624476,1,0,1,1,7.713784616598755,0.0013404825737265416,9,2238.0,9,16.402331562334098,16.43608520163451,3,0.5079365079365079,4,0,5937.2040221735815,0.9433962264150942,0
2092.0,4,HSR Layout,URBAN,20,Unfurnished,12.835692697829815,77.42741831964034,14761604.0,SALE,20393050.158753116,1,0,0,0,7.646353722445999,0.0019120458891013384,80,2092.0,16,16.830704771314164,16.50754011106225,11,0.18421052631578946,4,0,9748.111930570323,0.7142857142857143,1
799.0,1,Electronic City,URBAN,9,Furnished,12.953439177298256,77.7458902278072,5639070.0,SALE,13287462.601624476,1,1,0,2,6.684611727667927,0.0012515644555694619,9,799.0,1,16.402331562334098,15.545229893594962,6,0.16891891891891891,2,0,16630.115896901723,0.8474576271186441,0
1994.0,4,Whitefield,URBAN,28,Unfurnished,12.867184617010173,77.69907640365146,12092571.0,SALE,16830216.25128554,1,0,0,0,7.598399329323964,0.0020060180541624875,112,1994.0,16,16.63868647465679,16.308101937765333,6,0.5101351351351351,4,0,8440.429413884423,0.641025641025641,1
2462.0,3,Indiranagar,URBAN,17,Furnished,12.94962546232729,77.7756944039626,25594145.0,SALE,23825868.31698633,1,1,0,2,7.809135398120538,0.0012185215272136475,51,2462.0,9,16.986282494435372,17.057874211425393,2,0.8376623376623377,4,1,9677.444482935147,0.7462686567164178,0
2433.0,3,HSR Layout,URBAN,8,Furnished,13.039107723002722,77.70498051839431,22402263.0,SALE,20393050.158753116,1,1,0,2,7.797291273547472,0.0012330456226880395,24,2433.0,9,16.830704771314164,16.924672583146467,9,0.17727272727272728,4,0,8381.853743836053,0.8620689655172414,0
1153.0,2,Bellandur,URBAN,18,Semi-Furnished,12.933234610855092,77.70376457875476,8731454.0,SALE,18161715.65250959,1,0,1,1,7.050989447068045,0.0017346053772766695,36,1153.0,4,16.714826455993023,15.982442580595105,6,0.8445945945945946,3,0,15751.704815706495,0.7352941176470589,0
3947.0,5,Bellandur,URBAN,26,Furnished,12.90843044453795,77.76862858927062,27123930.0,SALE,18161715.65250959,1,1,0,2,8.280964400553373,0.001266784899923993,130,3947.0,25,16.714826455993023,17.11592695891005,6,0.8445945945945946,4,0,4601.397429062475,0.6578947368421053,1
2843.0,3,Koramangala,URBAN,11,Unfurnished,13.071621939457527,77.41028194404387,25927070.0,SALE,23548107.33883813,1,0,0,0,7.952966790923131,0.001055223355610271,33,2843.0,9,16.97455604988572,17.070798193170866,7,0.30357142857142855,4,1,8282.837614786538,0.819672131147541,0
681.0,2,HSR Layout,RURAL,24,Semi-Furnished,13.075562700529757,77.58390901730331,4281297.0,SALE,20393050.158753116,0,0,1,1,6.525029657843462,0.002936857562408223,48,0.0,4,16.830704771314164,15.269766792608655,5,0.8410852713178295,1,0,29945.74178965215,0.6756756756756757,0
2592.0,4,Whitefield,RURAL,15,Semi-Furnished,12.819946040904462,77.56650463713974,10796101.0,SALE,16830216.25128554,0,0,1,1,7.860570785538664,0.0015432098765432098,60,0.0,16,16.63868647465679,16.194695701019082,8,0.7021276595744681,4,0,6493.138985835471,0.7692307692307692,1
4948.21,5,Electronic City,URBAN,28,Furnished,12.83094579822997,77.77382757868418,24798307.0,SALE,13287462.601624476,1,1,0,2,8.50698324686635,0.0010104664110860292,140,4948.21,25,16.402331562334098,17.026285983001273,6,0.16891891891891891,4,0,2685.306929500663,0.641025641025641,1
2995.0,4,Koramangala,URBAN,1,Furnished,12.939654417538662,77.51769743043371,34944434.0,SALE,23548107.33883813,1,1,0,2,8.005033344637111,0.001335559265442404,4,2995.0,16,16.97455604988572,17.369269786498243,10,0.47802197802197804,4,1,7862.473235004384,0.9803921568627451,1
4649.0,5,HSR Layout,URBAN,12,Furnished,12.811899622907363,77.75503548484159,41334341.0,SALE,20393050.158753116,1,1,0,2,8.444622498581403,0.0010755001075500108,60,4649.0,25,16.830704771314164,17.537204237829254,4,0.16666666666666666,4,0,4386.545527802348,0.8064516129032259,1
4386.0,5,HSR Layout,URBAN,1,Unfurnished,12.887668056471083,77.43234081321586,35288939.0,SALE,20393050.158753116,1,0,0,0,8.386400901166214,0.0011399908800729594,5,4386.0,25,16.830704771314164,17.379080158362708,11,0.18421052631578946,4,0,4649.578239569793,0.9803921568627451,1
3835.0,5,Whitefield,URBAN,19,Unfurnished,12.917282486866783,77.4621479656484,21368093.0,SALE,16830216.25128554,1,0,0,0,8.252185436003328,0.001303780964797914,95,3835.0,25,16.63868647465679,16.87740943286372,0,0.19696969696969696,4,0,4388.5831163717185,0.7246376811594204,1
1809.0,3,HSR Layout,URBAN,2,Unfurnished,13.095698287237042,77.67597836424542,14339782.0,SALE,20393050.158753116,1,0,0,0,7.501082124259871,0.001658374792703151,6,1809.0,9,16.830704771314164,16.47854826052474,9,0.17727272727272728,4,0,11273.106776535718,0.9615384615384615,0
4495.0,5,Electronic City,RURAL,15,Unfurnished,13.068779209424136,77.74188805456424,13875579.0,SALE,13287462.601624476,0,0,0,0,8.410943391573527,0.0011123470522803114,75,0.0,25,16.402331562334098,16.445641018524903,1,0.17063492063492064,4,0,2956.0539714403726,0.7692307692307692,1
1246.0,2,Indiranagar,RURAL,14,Unfurnished,12.977160631904608,77.6175108967879,7744189.0,SALE,23825868.31698633,0,0,0,0,7.1284959456800365,0.0016051364365971107,28,0.0,4,16.986282494435372,15.862453442761536,10,0.8296703296703297,3,1,19121.88468457972,0.78125,0
472.0,1,HSR Layout,RURAL,18,Semi-Furnished,13.057474009536948,77.63905733866535,3446380.08,SALE,20393050.158753116,0,0,1,1,6.159095388491933,0.00211864406779661,18,0.0,1,16.830704771314164,15.052835276142694,9,0.17727272727272728,1,0,43205.614743121005,0.7352941176470589,0
2727.0,4,Indiranagar,URBAN,7,Furnished,12.97032833668932,77.56486980017743,31077092.0,SALE,23825868.31698633,1,1,0,2,7.911324018963353,0.0014668133480014668,28,2727.0,16,16.986282494435372,17.25198154627072,10,0.8296703296703297,4,1,8737.025418770198,0.8771929824561403,1
3068.0,4,Electronic City,RURAL,25,Semi-Furnished,12.894506225964408,77.45382434026915,9190930.0,SALE,13287462.601624476,0,0,1,1,8.029107054619736,0.001303780964797914,100,0.0,16,16.402331562334098,16.033727794967927,8,0.26063829787234044,4,0,4330.9852026155395,0.6666666666666666,1
1270.0,2,HSR Layout,URBAN,7,Unfurnished,12.85796003824352,77.4962846235491,10759679.0,SALE,20393050.158753116,1,0,0,0,7.147559271189454,0.0015748031496062992,14,1270.0,4,16.830704771314164,16.191316372478724,11,0.18421052631578946,3,0,16057.519810041824,0.8771929824561403,0
4515.0,5,Whitefield,URBAN,13,Unfurnished,12.934439257962431,77.71457736156871,26324324.0,SALE,16830216.25128554,1,0,0,0,8.415381925269553,0.0011074197120708748,65,4515.0,25,16.63868647465679,17.086003974629936,6,0.5101351351351351,4,0,3727.6226470178385,0.7936507936507936,1
2308.0,4,Electronic City,URBAN,5,Semi-Furnished,12.882879613739428,77.50200070321077,13748158.0,SALE,13287462.601624476,1,0,1,1,7.744569809354496,0.0017331022530329288,20,2308.0,16,16.402331562334098,16.436415482203575,8,0.26063829787234044,4,0,5757.13284299154,0.9090909090909091,1
2859.0,4,Indiranagar,URBAN,2,Semi-Furnished,13.013798430894113,77.41944053631781,29586936.0,SALE,23825868.31698633,1,0,1,1,7.958576903813898,0.0013990905911157748,8,2859.0,16,16.986282494435372,17.202843504317464,7,0.8035714285714286,4,1,8333.637046864753,0.9615384615384615,1
4426.0,5,Koramangala,URBAN,6,Unfurnished,13.049611142802933,77.40573300771457,38854187.0,SALE,23548107.33883813,1,0,0,0,8.395477432732141,0.0011296882060551287,30,4426.0,25,16.97455604988572,17.47532642819581,7,0.30357142857142855,4,1,5320.403827121132,0.8928571428571428,1
3962.0,5,Koramangala,URBAN,14,Furnished,13.067861375698431,77.5580134529107,41229431.0,SALE,23548107.33883813,1,1,0,2,8.284756593190435,0.0012619888944977284,70,3962.0,25,16.97455604988572,17.534662928211763,7,0.30357142857142855,4,1,5943.489989610835,0.78125,1
1408.0,2,Electronic City,URBAN,11,Furnished,12.887405721417318,77.4376526000947,8784311.0,SALE,13287462.601624476,1,1,0,2,7.25063551189868,0.0014204545454545455,22,1408.0,4,16.402331562334098,15.988477961226343,8,0.26063829787234044,3,0,9437.118325017384,0.819672131147541,0
1348.0,2,Whitefield,RURAL,1,Unfurnished,12.997122227080764,77.45391723455302,6839219.0,SALE,16830216.25128554,0,0,0,0,7.207118856207756,0.001483679525222552,2,0.0,4,16.63868647465679,15.738184248008519,5,0.1937984496124031,3,0,12485.323628550104,0.9803921568627451,0
2657.0,4,Electronic City,URBAN,0,Furnished,13.09169820526915,77.75227016108536,17678496.0,SALE,13287462.601624476,1,1,0,2,7.885329239273191,0.0015054572826496049,0,2657.0,16,16.402331562334098,16.687859600247887,1,0.17063492063492064,4,0,5000.926835387458,1.0,1
1284.0,2,Koramangala,URBAN,28,Furnished,13.054888116483328,77.54692379424347,12483954.0,SALE,23548107.33883813,1,1,0,2,7.158513997329321,0.001557632398753894,56,1284.0,4,16.97455604988572,16.339954777752403,7,0.30357142857142855,3,1,18339.64746015431,0.641025641025641,0
1412.0,2,Electronic City,URBAN,21,Furnished,12.8768760842583,77.52930059040024,7683057.0,SALE,13287462.601624476,1,1,0,2,7.253470382684528,0.00141643059490085,42,1412.0,4,16.402331562334098,15.85452820295573,8,0.26063829787234044,3,0,9410.384278770875,0.7042253521126761,0
741.0,2,Koramangala,URBAN,8,Semi-Furnished,12.811807817209628,77.68770852151548,10566330.0,SALE,23548107.33883813,1,0,1,1,6.60934924316738,0.002699055330634278,16,741.0,4,16.97455604988572,16.173183183113316,4,0.5192307692307693,2,1,31778.82231961961,0.8620689655172414,0
1333.0,2,Koramangala,URBAN,15,Unfurnished,13.0086225087187,77.42126867408734,12491813.0,SALE,23548107.33883813,1,0,0,0,7.195937226475569,0.0015003750937734434,30,1333.0,4,16.97455604988572,16.340584107744956,7,0.30357142857142855,3,1,17665.496878348185,0.7692307692307692,0
1426.0,3,Indiranagar,URBAN,20,Unfurnished,12.983156766732106,77.72002683050039,11743425.0,SALE,23825868.31698633,1,0,0,0,7.2633296174768365,0.0021037868162692847,60,1426.0,9,16.986282494435372,16.278804152620165,2,0.8376623376623377,3,1,16708.1825504813,0.7142857142857143,0
2022.0,3,HSR Layout,URBAN,4,Unfurnished,13.094183360376173,77.47600736196618,17100332.0,SALE,20393050.158753116,1,0,0,0,7.612336837167746,0.001483679525222552,12,2022.0,9,16.830704771314164,16.65460849496749,5,0.8410852713178295,4,0,10085.58365912617,0.9259259259259258,0
3140.0,4,Bellandur,RURAL,15,Furnished,13.076523703380456,77.49157051649767,16995419.0,SALE,18161715.65250959,0,1,0,2,8.052296499538647,0.0012738853503184713,60,0.0,16,16.714826455993023,16.648454453957914,5,0.5310077519379846,4,0,5783.98587659541,0.7692307692307692,1
1463.0,1,Whitefield,URBAN,14,Semi-Furnished,12.934729317644749,77.65452290904813,8925538.0,SALE,16830216.25128554,1,0,1,1,7.288927694521257,0.000683526999316473,14,1463.0,1,16.63868647465679,16.004427275963305,6,0.5101351351351351,3,0,11503.907212088545,0.78125,0
3925.0,5,HSR Layout,URBAN,28,Unfurnished,12.900025908654603,77.55615215605755,23323896.0,SALE,20393050.158753116,1,0,0,0,8.275376374836407,0.0012738853503184713,140,3925.0,25,16.830704771314164,16.964989015262297,10,0.15384615384615385,4,0,5195.681569109074,0.641025641025641,1
646.0,1,Whitefield,URBAN,1,Semi-Furnished,13.030749584636997,77.75836491038612,5696230.0,SALE,16830216.25128554,1,0,1,1,6.472346294500901,0.0015479876160990713,1,646.0,1,16.63868647465679,15.555315286026907,1,0.5158730158730159,1,0,26052.96633325935,0.9803921568627451,0
632.0,1,Koramangala,URBAN,7,Semi-Furnished,13.09504581625748,77.78979688646426,8644988.0,SALE,23548107.33883813,1,0,1,1,6.450470422144176,0.0015822784810126582,7,632.0,1,16.97455604988572,15.97249040468692,9,0.5,1,1,37259.663510819824,0.8771929824561403,0
3853.0,5,Whitefield,URBAN,8,Furnished,13.031789416563242,77.62483276057444,28388176.0,SALE,16830216.25128554,1,1,0,2,8.256866848974312,0.0012976901116013497,40,3853.0,25,16.63868647465679,17.16148331363646,1,0.5158730158730159,4,0,4368.081041081116,0.8620689655172414,1
2801.0,4,Koramangala,URBAN,13,Semi-Furnished,12.904940986414063,77.59711317380786,25645196.0,SALE,23548107.33883813,1,0,1,1,7.938088726896952,0.0014280614066404856,52,2801.0,16,16.97455604988572,17.05986686058532,10,0.47802197802197804,4,1,8407.03582250558,0.7936507936507936,1
4632.0,5,Koramangala,URBAN,5,Unfurnished,12.84735378136082,77.59256288531292,43780546.0,SALE,23548107.33883813,1,0,0,0,8.440959885416648,0.001079447322970639,25,4632.0,25,16.97455604988572,17.59470014427057,10,0.47802197802197804,4,1,5083.788285586816,0.9090909090909091,1
4884.0,5,Indiranagar,URBAN,16,Semi-Furnished,12.841363465769584,77.55980571921873,40826315.0,SALE,23825868.31698633,1,0,1,1,8.493924564476883,0.0010237510237510238,80,4884.0,25,16.986282494435372,17.524837431451292,11,0.8631578947368421,4,1,4878.351416254367,0.7575757575757576,1
438.0,1,Bellandur,URBAN,29,Furnished,12.948610757190314,77.61623184428547,4026952.0,SALE,18161715.65250959,1,1,0,2,6.0844994130751715,0.00228310502283105,29,438.0,1,16.714826455993023,15.208520568546213,0,0.6515151515151515,1,0,41465.104229473945,0.6329113924050632,0
1354.0,1,Whitefield,URBAN,22,Semi-Furnished,12.910519211066308,77.49508512810111,8369290.0,SALE,16830216.25128554,1,0,1,1,7.2115567333138015,0.0007385524372230429,22,1354.0,1,16.63868647465679,15.94007973158986,0,0.19696969696969696,3,0,12429.9972313778,0.6944444444444444,0
1942.0,3,Electronic City,URBAN,2,Unfurnished,12.997717955148785,77.62373904501715,9994889.0,SALE,13287462.601624476,1,0,0,0,7.57198844937744,0.001544799176107106,6,1942.0,9,16.402331562334098,16.117584520353326,3,0.5079365079365079,4,0,6842.153759847824,0.9615384615384615,0
